Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2021,2022,2023,2024,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM/CGE 2.2,EN_NPi2020_1400,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,32767.2853,35223.7052,39016.614,,,,,32857.4901,30982.0361,31285.0534,30250.4639,28135.1235,25565.0937,22412.3154,19206.7877,15362.8851,9953.9413,5435.894,2286.955,2131.3385,1918.6945,1708.1141,1509.1224
AIM/CGE 2.2,EN_NPi2020_1400,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,3236.3952,2984.3408,2934.6175,,,,,1886.0373,1234.6863,90.5389,-828.2183,-1176.7064,-1272.8081,-1147.755,-1137.5571,-1384.3454,-1878.8276,-2342.4747,-2392.6882,-2239.2416,-2028.7125,-1820.2177,-1623.2391
AIM/CGE 2.2,EN_NPi2020_1400f,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,32767.2853,35223.7052,39016.614,,,,,33261.5334,31835.7252,32055.4293,31049.2532,28998.8714,26527.083,23499.1185,20409.8558,16858.1408,11925.407,7122.545,2844.3808,-535.0478,-2237.7874,-2527.4995,-2743.7193
AIM/CGE 2.2,EN_NPi2020_1400f,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,3236.3952,2984.3408,2934.6175,,,,,1891.2245,1248.1552,144.6801,-715.7662,-1049.7228,-1168.9907,-1054.5334,-1034.342,-1255.4779,-1688.8652,-2194.9839,-2381.188,-2304.3221,-2134.4801,-1948.8644,-1750.297
AIM/CGE 2.2,EN_NPi2020_1600,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,32767.2853,35223.7052,39016.614,,,,,34020.3995,32965.4576,33112.7865,32341.4755,30772.7294,28488.9419,25697.095,22816.7929,19472.0315,15755.608,10886.6939,6227.6003,2951.511,2233.9403,2025.9561,1807.2289
AIM/CGE 2.2,EN_NPi2020_1600,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,3236.3952,2984.3408,2934.6175,,,,,1947.5078,1830.4458,680.1599,-234.6577,-890.6584,-1052.5949,-958.5965,-910.107,-1059.682,-1431.9682,-1967.8162,-2391.5429,-2467.3329,-2343.9528,-2138.0548,-1921.3427
AIM/CGE 2.2,EN_NPi2020_1600f,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,32767.2853,35223.7052,39016.614,,,,,34020.3995,32965.4576,33112.7865,32341.4755,30772.7294,28488.9419,25697.095,22816.7929,19472.0315,15755.608,10886.6939,6227.6003,2951.511,1555.0536,1349.0113,1131.4262
AIM/CGE 2.2,EN_NPi2020_1600f,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,3236.3952,2984.3408,2934.6175,,,,,1947.5078,1830.4458,680.1599,-234.6577,-890.6584,-1052.5949,-958.5965,-910.107,-1059.682,-1431.9682,-1967.8162,-2391.5429,-2467.3329,-2347.0127,-2143.0453,-1927.4706
AIM/CGE 2.2,EN_NPi2020_1800,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,32767.2853,35223.7052,39016.614,,,,,34686.0886,34473.8419,34332.7129,33558.9346,32163.5183,30023.3657,27409.7005,24696.2436,21505.4982,17954.643,13731.5139,8867.0565,5995.8343,5136.3695,4949.3008,4726.9513
AIM/CGE 2.2,EN_NPi2020_1800,World,Emissions|CO2|AFOLU,Mt CO2/yr,,,3236.3952,2984.3408,2934.6175,,,,,1965.8671,1580.8751,735.046,-15.4357,-706.3715,-892.5253,-807.2204,-739.5085,-826.1002,-1127.7904,-1620.368,-2165.2362,-2437.8883,-2391.3707,-2206.413,-1986.1012
